text,score
微生物は、単細胞または細胞集団として存在する、または比較的複雑な多細胞からなる、微視的な生物である。,1.019433411530086
微生物には、生命の3つのドメイン（領域）すべてに属するほとんどの単細胞生物が含まれるため、極めて多種多様である。,1.1017824032089927
3つのドメインのうち2つ、古細菌と細菌には微生物しか含まれていない。,1.2417450000842412
第3のドメインである真核生物には、すべての多細胞生物と、微生物である多くの単細胞原生生物や原生動物が含まれている。,0.8781937547028065
原生生物には、動物に関係するものや、緑色植物に関係するものもある。,1.2128652225841174
また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,0.9275527839307431
微生物という言葉の意味は、その多様性に対する理解が深まるにつれ変化を重ねている。,1.4843186598557692
米国微生物学会は、「微生物は、人間の目に見えないほど小さい、顕微鏡サイズの生物または感染性粒子」とし、生物としての真核生物（植物や動物、一部の菌類）や原核生物（細菌や古細菌）だけでなく、非細胞生物であるウイルスも含めている。,0.48255359565282796
英国微生物学会は、さらに遺伝物質を持たないタンパク質であるプリオンを微生物に加えている。,1.4416729097182934
微生物の生息環境は実に多様で、南北極から赤道、砂漠、間欠泉、岩石、深海まで、あらゆる場所に生息している。,1.0451240403311592
非常な暑さや寒さに適応するものもあれば、高圧に適応するもの、そしてディノコッカス・ラディオデュランスのように放射線環境に適応する少数もある。,1.02336896436159
微生物はまた、すべての多細胞生物の内部および表面に見られる微生物叢を構成している。,1.3794360298376818
"34億5,000万年前のオーストラリアの岩石に、かつて微生物が存在していた証拠があり、これは地球上に生命が存在したことを示す最古の直接的証拠である。",0.7749897042910258
微生物は、食品を発酵させたり、汚水を処理したり、燃料や酵素やその他の生理活性物質を生産したりと、さまざまな形で人間の文化や健康に重要な役割を果たしている。,0.7799522343736428
微生物はモデル生物として生物学に不可欠な道具であり、生物戦争やバイオテロリズムにも使われてきた。,1.2343265452692587
微生物は肥沃な土壌に不可欠な構成要素でもある。,2.2092609107494354
人体では不可欠な腸内細菌叢を含め、微生物がヒト微生物叢を構成している。,1.2778996086120606
多くの感染症の原因となる病原体は微生物であり、衛生手段の対象でもある。,1.3205093517899513
