text,score
アインシュタインは、5歳ごろまであまり言葉を発して他人と会話することがなかった。,1.834480431946841
しかし、5歳のときに父親からもらった方位磁針が、自然界の仕組みに対する興味をもたらすきっかけとなった。,1.0502200365066527
また、同じ頃、ヴァイオリンを習い始めている。,2.3200233479340873
そしてすぐにモーツァルトの曲が好きになり、ヴァイオリンは生涯の友となった。,1.50770201086998
アインシュタイン一家はその家系からしてアシュケナージ系ユダヤ人ではあったものの、敬虔なユダヤ教徒というわけではなかったため、アインシュタインは5歳から3年間、ミュンヘンにあるカトリック系の公立学校へ通った。,0.48483494782851916
卒業後はミュンヘンのルイトポルト・ギムナジウムに入学。,1.7568540200591087
以後7年間、（ドイツを離れイタリアに行くまで）教育を受ける。,1.9629592615015365
しかし、同校の軍国主義的で重苦しい校風にはなじめなかった。,1.436836989152999
幼少のころは、言葉を理解したり話したりするという面では問題がなかったが、言葉を出すのには時間を要した。,1.1514157414436341
一方で数学に関しては傑出した才能を示し、9歳のときにピタゴラスの定理の存在を知り、その定理の美しい証明を寝る間も惜しんで考え、そして自力で定理を証明した。,0.6311088458255485
12歳のときに叔父からユークリッド幾何学の本をもらい独習。,1.6738205269763344
微分学と積分学も、この当時に独学で習得したといわれている。,1.798436959584554
同じころ、医学生だったマックス・タルメイから天文学の存在を知らされ、同時に物理学に関心を示すようになったという。,1.029174930708749
1894年、父と叔父の会社が行きづまり、その結果、新たな商業的な機会を求めて一家はイタリアのミラノに引っ越すことになった。,0.9081547275567666
父ヘルマンはアインシュタインがギムナジウムをしっかり卒業する必要があると判断し、アインシュタインだけ同地に残されることになった。,1.2530631236732006
父ヘルマンはアルベルトが電気工学の道へと進むといいと考えていたのだった。,1.669188126273777
だがアインシュタインは規則ずくめで軍国主義的な校風と対立・反発し、1894年12月末、医師に書かせた診断書を口実にして退校を申し出て、家族を追って旅をし、当時イタリアのパヴィアにいた家族のもとへとやってきた。,0.500106962951454
このイタリアでの滞在中、アインシュタインは「磁界中でのエーテルの状態の調査について」という題名の短い試論を書いたという。,0.8349146720690604
