text,score
斬り殺されるか、焼き殺されるか、あるいはまた食い殺されるか、いずれにしても必ずその身を失うべき筈の捕虜が、生命だけは助けられて苦役につかせられる。,0.7513481810384867
一言にして言えば、これが原始時代における奴隷の起源のもっとも重要なるものである。,1.433166913986206
かつては敵を捕えればすぐさまその肉を食らった赤色人種も、後にはしばらくこれを生かして置いて、部落中寄ってたかって、てんでに小さな炬火をもって火炙にしたり、あるいは手足の指を一本一本切り放ったり、あるいは灼熱した鉄の棒をもって焼き焦したり、あるいは小刀をもって切り刻んだりして、その残忍な復讐の快楽を貪った。,0.3370668293400244
けれどもやがて農業の発達は、まだ多少食人の風の残っていた、蛮人のこの快楽を奪ってしまった。,1.0895057171583176
そして捕虜は駄獣として農業の苦役に使われた。,1.7757310797186459
また等しくこの農業の発達とともに、土地私有の制度が起った。,1.4421204656362534
そしてこのこともまた、奴隷の起源の一大理由として数えられる。,1.6635771526230707
現にカフィールの部落においては、貧乏という言葉と奴隷という言葉とが、同意味に用いられている。,1.479523167014122
借金を返すことのできない貧乏人は、金持の奴隷となって、毎年の土地の分配にも与からない。,1.2338067869345346
そして犬と一緒になって主人の意のままに働いている。,2.0040673718732944
かくして従来無政府共産の原始自由部落の中に、主人と奴隷とができた。,1.2630453420721965
上下の階級ができた。,4.75166688646589
そして各個人の属する社会的地位によって、その道徳を異にするのことが始まった。,1.1255043198664982
勝利者が敗北者の上に有する権利は絶対無限である。,2.0491404086351395
主人は奴隷に対して生殺与奪の権を持っている。,2.1205199185539696
しかし奴隷には、あらゆる義務こそあれ、何等の権利のあろう筈がない。,1.5504044264554977
奴隷は常に駄獣や家畜と同じように取扱われる。,2.0693980753421783
仕事のできる間は食わしても置くが、病気か不具にでもなれば、容赦もなく捨てて顧みない。,1.0377705750926849
少しでも主人の気に触れれば、すぐさま殺されてしまう。,2.0045425825648837
金の代りに交易される。,3.4704221884409585
祭壇の前の犠牲となる。,4.139199405908585
時としてはまた、酋長が客膳を飾る、皿の中の肉となる。,1.4051476509674736
けれども彼等奴隷は、この残酷な主人の行いをもあえて無理とは思わず、ただ自分はそう取扱わるべき運命のものとばかりあきらめている。,0.846476387232542
そして社会がもっと違ったふうに組織されるものであるなどとは、主人も奴隷もさらに考えない。,1.2000303451831524
奴隷のこの絶対的服従は、彼等をしていわゆる奴隷根性の卑劣に陥らしむるとともに、また一般の道徳の上にもはなはだしき頽敗を帰さしめた。,1.0004626154899596
一体人が道徳的に完成せられるのは、これを消極的に言えば、他人を害するようなそして自分を堕落さすような行為を、ほとんど本能的に避ける徳性を得ることにある。,0.8648260486125946
しかるに何等の非難または刑罪の恐れもなく、かつ何等の保護も抵抗もないものの上に、容赦なくその出来心のいっさいを満足さすというがごときは、これとまったく反対の効果を生ずるのは言うまでもない。,0.5499904165044427
飽くことを知らない暴慢と残虐とが蔓こる。,2.017503574490547
かくして社会の中間にあるものは、弱者を虐遇することに馴れると同時に、また強者に対しては自ら奴隷の役目を演ずることに馴れた。,0.7297999666796791
小主人は自らの奴隷の前に傲慢なるとともに、大主人の前には自らまったく奴隷の態度を学んだ。,1.362532921632131
強者に対する盲目の絶対の服従、これが奴隷制度の生んだ一大道徳律である。,1.9198655883471172
そして主人および酋長に対するこの奴隷根性が、その後の道徳進化の上に、いかなる影響を及ぼしたかは次に見たい。,0.8763024561545428
