text,score
地球は一年かかって、太陽のまわりを廻り、月は約二十九日で地球を一まわりする。,1.1617107576337353
地球が太陽に落ち込まず、月も地球へ落ちて来ないのは、万有引力と軌道運動から来る遠心力とが、釣り合っているからである。,0.8573920088154929
バケツに水を入れてふり廻すと、バケツが逆さの位置のところでも、水が落ちて来ないのと同じことである。,0.948869349183263
万有引力は距離が近くなると大きくなるので、地球に近いところに人工衛星をつくろうと思うと、その遠心力を大きくする、即ち軌道上の速度を大きくする必要がある。,0.9811379362125786
この計算は簡単に出来るので、例えば地表から二二、三〇〇マイルの高さのところに軌道をもつ衛星をつくると、それは二十四時間で、地球を一廻りする。,0.6050866227200691
こういう計画を提唱した人は、もう三十年も前にあったのであるが、その頃は、ロケットが今日のように進歩しようとは、誰も考えていなかったので、科学小説の域を出なかった。,0.6369779716458237
前にいったＶ２号の発明者ブラウン博士が、近年アメリカで提唱しているのは、二時間で地球を一廻りするものである。,1.5534962915085457
これだと高さはずっと低くなるので、一、〇七五マイルの高度のところに軌道があればよいことになる。,0.9273700378835201
そのかわり速度は著しく大きくする必要があって、時速一五、八四〇マイルにしなければならない。,1.17399157638903
即ちこの速度をもたせれば、万有引力即ち地球の引力と、遠心力とが釣り合って、このロケットは永久に、一、〇七五マイルの高度のところで、地球のまわりを廻っていることになる。,0.530316385626793
この軌道のことを二時間軌道ということにする。,1.996043622493744
このいい現し方にすれば、月の軌道は二十九日軌道である。,1.5937618174050983
ことわるまでもないが、ロケットは、この高速に達するまで、噴射をさせる必要がある。,1.964103788137436
しかし一旦この速度に達したら、もう噴射をつづけさせる必要はない。,1.651659369468689
ロケット・エンジンは切ってしまってよいので、あとはいつまでも慣性でこの運動をつづける。,1.4950764958675091
投げた石が、手を放れてから或る距離は、自分自身でとんで行くのと同じことである。,1.1063529807945778
石の場合は、地球の引力にひかれて、間もなく落ちて来るが、この場合は、引力と釣り合う遠心力がはたらくので、落ちて来ない。,0.8350584442200868
もっとも月は何もエンジンを持たなくて、いつまでも地球のまわりを廻っている。,1.467114028831323
それと同じことである。,4.189864703587124
それでこのロケットは、所定の軌道即ち二時間軌道に達して、そこで必要な速度を得るだけの燃料をもっていればよい。,0.8673602535444147
もっとも帰りのことも考えねばならないので、少し余分の燃料をもって行く必要はあるが、それはきわめて少量ですむ。,1.0286967090197972
人工衛星とロケットとが、少し入りまじった話になったが、ここで少し問題をはっきりさせておこう。,1.260020234187444
第一の問題は、二時間軌道（一、〇七五マイル）に達して、衛星速度（時速、一五、八四〇マイル）を得るロケットを造ることである。,0.7219796492294832
もしこれが出来たら、それに大仕掛けの合成樹脂タイアの材料を積んで行って、空間でそれを組み立てて、人工衛星をつくるのである。,0.7754079197582445
ここで面白いことは、一旦この軌道に乗ったら、人間にも、物にも、何にも地球の引力がはたらかない点である。,0.9403352108266618
はたらいてはいるのであるが、遠心力が反対方向に作用するので、すべてのものは宙に浮いてしまう。,1.5609216581691394
そして本当は全部のものが、時速一万六千マイルに近い速度で動いているのであるが、この軌道に乗ったものは、全部同じ速度で動くので、すべてのものが、真空の宙に浮いてじっと止っているように見える。,0.466988458763808
空気はもちろん無いから、人間は潜水服のようないわゆる宇宙服を着て、空気のボンベを背負っていなければならない。,1.1379317912188442
この服は一気圧弱の内圧に耐えればよいので、潜水服のような部厚のものはいらない。,1.009246391057968
それでかなり自由に活動が出来る。,3.0970586935679116
こういう服を着た人間が、ロケットの外に出ると、真空中に浮いていることになる。,1.229349844985538
この点は、この頃の天体旅行の映画によく出て来る場面であるが、あの場面は、科学的にも正しいと見てよい。,0.892781567924163
大きいタイアの材料を、一度に運ぶことは出来ない。,2.0418034866452217
それで二十くらいに分けて、ロケットを何度もとばせて、軌道までもって行く。,1.1624787052472432
そして引力のない空間で、これ等を組み立てるというのが、現在考えられている方法である。,1.1295078352645591
