text,score
一般に、オノマトペはその言語の母語話者にはしっくりくる。,1.8182430028915406
まさに感覚経験を写し取っているように感じられる。,2.604723040874188
ところが、非母語話者には必ずしもわかりやすいとは限らない。,1.7994026343027751
実際、日本語のオノマトペは、外国人留学生が日本語を学ぶ際の頭痛のタネになっている。,1.0842045103349993
「髪の毛のサラサラとツルツルはどう違うの？全然わからない！」と彼らは言う。,1.0059049874544144
感覚を写し取ってるはずなのに、なぜ非母語話者には理解が難しいのか。,1.5634102328963901
「感覚を写し取る」というのはそもそもどういうことなのか。,1.5927699738078647
この問題は、オノマトペの性質を理解する上でとても重要である。,1.539485365152359
同時にこれは、オノマトペの問題にとどまらず、アートをはじめとしたすべての表現媒体において問われる深い問いなのである。,0.9805341127671694
オノマトペが感覚イメージを写し取れることについて、もう少し深く考えてみよう。,1.3171720976630847
対象を写し取るものとしてもっとも直接的で写実的なのは動画や写真だろう。,1.4383230287095774
しかし、「感覚」は、外界にあるものではなく、表現者に内在するものである。,1.1904824330256536
絵画はどうだろう。,6.481643962860107
写真ほど忠実ではないが、やはり対象を写し取っていると言ってよいだろう。,1.7247334037508284
しかし、絵画で大事なのは、表現者の「感覚の表現」であり、多かれ少なかれ絵画の中に見えるものは、表現者の「主観的感覚」である。,0.7809240797703917
したがって絵画は、その抽象度において大きな差が生まれる。,1.8853294029831886
非常に細密に対象を切り取った具象的な絵画は、その対象が誰にでもよくわかる。,1.162380286940822
もちろん、それだけではアートにならず、どんなに具体的に描かれた対象でも、そこに表現者の「感覚」が表現されてはじめて「アート」であると言える。,0.7278699808650546
他方、抽象絵画は表現者の内的な感覚の表現に重点が置かれ、特定の対象が同定できないこともよくある。,1.0562766753137112
オノマトペは絵画のように「感覚イメージを写し取る」のであろうか。,1.5889869985126315
オノマトペは、少なくとも当該言語の母語話者はそれぞれ意味を直感的に共有できるので、絵画でいうと、具体的な対象が同定できない抽象絵画よりは、具象絵画に近いだろう。,0.731132760643959
ただし、絵画は原則、鑑賞者の使う言語や文化に関係なく受け止められることを前提としているが、オノマトペは特定の言語の枠組みの中で理解される。,0.7212846556847746
