text,score
元号または年号とは、古代中国で創始された紀年法の一種。,1.6149239369801112
特定の年代に付けられる称号で、基本的に年を単位とするが、元号の変更（改元）は年の途中でも行われ、1年未満で改元された元号もある。,0.6346626052012047
2024年（令和6年）時点、公的には世界では日本のみで制定、使用されている。,1.3313023723088777
ただし、台湾を統治する中華民国の民国紀元に基づく「民国」や、朝鮮民主主義人民共和国（北朝鮮）の主体年号による「主体」が事実上は元号的な機能をしている。,0.7132693516964815
日本における元号の使用は、孝徳天皇などの宮とする難波宮で行われた大化の改新時の「大化」から始まり、「大化」の年号と前後して「日本」という国号の使用も始まった。,0.4554921129687888
明治以降は一世一元の制が定着し元号法制定以後、「元号」が法的用語となった。,1.191065596209632
東アジア各国の歴史において、中央政権以外の政治勢力や宗教者、民間が独自に年号をつくった例もあり、「私年号」と呼ばれる。,0.9183836433945632
紀年法のうち、西暦やイスラム紀元、皇紀（神武紀元）などが無限のシステム（紀元）であるのに対して、元号は有限のシステムである。,0.7747320401959303
皇帝や王など君主の即位、また治世の途中にも行われる改元によって元年から再度数え直され（リセット）、名称も改められる。,0.9481181590943724
日本では当たり前のことであるが、これは元号の大きな特徴である。,1.593781715631485
日本では一度使用された元号は二度と使用しない慣例があるが、中国などの他の元号文化圏ではそのような慣例は重視されておらず、かつて使用した元号を再使用する例が多くみられる。,0.5938188130572691
元号は、古代中国の漢の武帝の時代に始まった制度で、皇帝 (中国)の時空統治権を象徴する称号である。,1.113301821053028
『春秋公羊伝』隠元年では「元年者何、君之始年也。」,1.17580428071644
（元年とは何か、君主の治世が始まる年のことである。）,1.3264481142947548
とあり、これは皇帝権力の集中統一を重視する「大一統」思想の国制化であった。,1.1822564955110904
時の政権に何らかの批判を持つ勢力が、密かに独自の元号を建てて使用することもあった。,1.0056443543269717
元号は漢字2字で表される場合が多く、まれに3字、4字、6字の組み合わせを採ることもあった。,1.1409644056111574
最初期には改元の理由にちなんだ具体的な字が選ばれることが多かったが、次第に抽象的な、縁起の良い意味を持った漢字の組み合わせを、漢籍古典を典拠にして採用するようになった。,0.6676798915040905
日本の場合、採用された字は2019年に始まった令和の時点でわずか73字であり、そのうち21字は10回以上用いられている。,0.9395593428298047
一番多く使われた文字は「永」で29回、2番目は「天」「元」のそれぞれ27回、4番目は「治」で21回、5番目は「応」「和」で20回である。,0.6109887153974601
なお、近代以降の元号のうち令和の「令」や平成の「成」、昭和の「昭」はそれぞれ初めて採用されたものである。,0.9380149592955908
また、平成の「平」は12回、大正の「大」は6回「正」は19回、明治の「明」は7回使われている。,0.7626553345949222
独自の元号が建てられた国家には、以下の項目に挙げる他、柔然、高昌、南詔、大理、渤海がある。,0.9257659966295416
また遼、西遼、西夏、金は中国史に入れる解釈もあるが、いずれも独自の文字を創製しており、元号も現在伝えられる漢字ではなく、対応する独自文字で書かれていた。,0.6000863735405904
