sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
16.610638,11.582215,13.4227,7.242966,12.984365,10.002556
15.631312,11.705432,13.293733,7.093875,13.679683,10.196994
16.496864,11.823225,13.600102,7.239292,14.376844,10.277986
15.265588,11.761271,13.054568,7.1736965,14.018118,10.142872
15.213817,11.721479,13.174016,7.130933,12.149001,10.087105
15.834382,11.593786,13.035562,7.014023,13.664492,10.137808
17.29486,11.927089,13.697917,7.4132977,14.24317,10.319079
18.259762,12.380746,13.811866,7.740588,12.255033,9.661094
18.47877,12.289985,14.028994,7.882972,13.349178,9.9163065
15.4583,11.613314,13.033789,7.2570276,13.639448,10.156131
15.5921545,11.547936,13.273804,7.1778007,12.541149,9.759212
19.353014,12.255315,14.259262,8.057479,16.501432,10.1194105
16.170174,11.574095,13.242183,7.229988,12.660575,9.9873705
15.510715,11.582348,13.242534,7.0774746,13.7048645,9.940435
17.233814,11.644208,13.6017685,7.3200593,16.51289,10.481514
15.408428,11.531966,13.358871,7.34989,14.039598,10.2128315
15.967104,11.477342,13.162244,7.244731,13.648696,10.173551
14.927747,11.444282,13.442573,7.3943005,13.819929,9.886947
17.14967,11.695756,13.550119,7.3332644,13.019225,9.901249
16.51062,11.921092,13.866007,7.317245,13.845202,10.010948
17.283781,12.004786,13.369422,7.3090034,13.372262,10.241745
