sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
17.865267,11.93227,13.53683,7.4606557,13.152536,10.113021
17.904974,11.702215,13.4618225,7.2553596,13.30137,10.233051
16.807613,11.829849,13.568145,7.4079204,14.402019,10.346805
16.283613,11.809642,13.4320965,7.4148045,13.373883,10.628458
17.077726,12.036158,13.800709,7.4315376,13.564997,10.2554455
16.994644,11.943635,13.753535,7.4164443,14.139137,10.542648
17.194567,11.834608,13.385855,7.306999,12.527136,9.924753
14.601016,11.561982,12.88927,7.165522,13.5993595,10.474214
15.536818,11.737278,13.198073,7.429412,14.437844,9.883606
16.777115,11.789487,13.316989,7.2425666,13.41161,10.371068
14.614932,11.301437,12.9850235,7.0344954,14.700283,10.427335
16.780226,11.8671875,13.680454,7.497809,14.006802,10.487962
17.29833,11.852476,12.854656,7.257441,13.188031,10.358197
16.939299,11.978571,13.281612,7.2088933,13.020585,10.281738
16.372385,11.665553,13.51281,7.2267733,12.566458,10.065702
18.629234,12.207793,13.826994,7.6516576,12.607018,10.24274
17.209827,11.845365,13.599786,7.495168,12.73711,10.102525
17.751566,11.869898,13.555815,7.3973937,12.675711,9.995324
