sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
15.727676,11.599085,13.270453,7.1484003,12.92193,9.854729
15.211604,11.34788,12.652975,6.9172287,12.69123,9.738097
16.15148,11.597613,13.074945,7.068505,12.8473,10.0112505
17.631042,12.067054,13.852474,7.4781947,14.645027,9.9957
15.316891,11.271847,12.611048,6.9688697,12.935224,9.840582
15.690125,11.442627,12.894865,6.9434023,13.983866,10.099871
15.5752735,11.533453,13.078961,7.071909,13.24551,9.790862
15.077027,11.215829,12.834035,7.0355544,13.2773,10.43171
15.355018,11.459323,13.047881,7.006872,13.289179,9.815885
16.998873,11.561877,13.22818,7.0167136,13.1913185,9.8854065
15.29297,11.352071,12.645336,6.9131393,12.701632,9.914055
16.52714,11.570482,13.140235,6.971318,13.735341,9.981355
15.612677,11.29969,12.904652,6.9145722,13.230421,10.07768
15.294037,11.325746,12.817165,7.03224,13.0196295,10.027204
17.329094,11.65162,13.487278,7.1837525,13.154334,9.587178
17.471914,11.489908,13.456468,7.2790627,13.501781,9.726451
