sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
17.719418,11.957973,13.25346,7.319575,13.901808,10.29497
14.528097,11.697836,13.21951,7.0892115,13.799899,9.636822
13.878402,11.221458,12.794592,6.9505677,13.49476,9.945814
14.936198,11.268733,12.777882,6.920486,13.407951,10.050728
14.866835,11.204914,12.837653,6.947035,13.509994,9.967658
17.422342,11.67179,13.18798,7.3073926,14.407719,10.474666
14.653679,11.44858,12.898069,7.104615,12.774234,10.188517
17.045084,11.840831,13.562731,7.24973,14.628709,10.7803955
15.541497,11.515988,12.897234,7.146378,13.211509,10.549525
16.084337,11.532646,12.966802,7.049705,13.068968,10.052005
15.967793,11.221215,13.044976,7.055146,13.488698,10.818107
14.728324,11.436832,12.9037075,7.009329,13.852008,10.162641
18.285603,11.99751,13.731131,7.6324253,14.045322,9.93535
16.380297,12.171206,14.082559,7.7499743,15.283997,10.688103
13.630329,11.464849,12.662013,7.2057476,13.070418,10.290573
13.977271,11.302315,12.902497,6.986988,12.788382,9.807984
16.810658,11.5156765,13.489469,7.296234,15.175352,9.944207
17.543116,11.947305,13.986252,7.406223,13.994399,10.148596
15.180492,11.420234,13.059823,6.990907,13.614879,10.2719965
18.122528,12.041586,13.881772,7.680913,12.28432,9.87661
