sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
16.35351,11.608449,13.545395,7.548084,13.147492,10.9260235
14.529145,11.425496,12.863241,7.2250633,12.873142,10.580908
15.2287445,11.523436,13.272786,7.309872,12.298094,10.023578
16.160776,11.377011,12.7912855,7.1395745,13.259922,10.614147
15.286038,11.377298,12.878149,7.061502,12.377088,9.953388
13.945515,11.469785,12.805961,7.072942,13.812836,10.0956745
14.031655,11.306296,13.108874,7.1672025,12.908101,9.784205
15.583624,11.469088,13.261868,7.2839756,13.170334,10.386731
17.803802,11.572777,13.237568,7.3108916,14.480242,10.206799
15.6695,11.319523,12.763524,7.1207557,12.093374,9.872452
15.780305,11.832587,13.804951,7.6650877,13.586898,10.4055805
16.074059,11.47998,13.466845,7.601779,14.550287,10.087603
16.596571,11.4984,13.146081,7.198294,13.401693,10.253726
15.621464,11.567402,13.4814205,7.481564,14.372459,10.237649
15.343046,11.647185,13.267337,7.2826014,12.995944,10.544885
15.775178,11.459931,13.099827,7.249261,13.039175,9.9551525
15.176981,11.419574,13.051727,7.098767,12.712361,10.260471
15.347405,11.566018,13.587854,7.47702,13.369095,10.488584
19.774015,13.036992,14.576947,9.843957,14.605095,11.145505
17.67285,11.556561,13.205008,7.096746,12.803828,10.129863
15.873546,11.562807,13.47908,7.1929626,12.310622,10.230817
15.542982,11.780242,13.0298605,7.2068214,13.545844,10.262942
15.388583,11.358877,13.036246,7.1865187,12.76736,10.082975
16.466362,11.629191,13.249591,7.110499,13.294779,9.936996
13.244484,11.356544,12.7638645,7.1299067,12.336021,10.017998
15.139353,11.624786,13.313685,7.356133,12.631114,10.352004
15.069047,11.581564,13.049199,7.1548777,12.690965,10.501867
16.261225,11.606864,13.394426,7.200144,12.503692,9.879832
15.926682,11.478887,13.216313,7.1629105,12.608015,10.199657
19.105541,12.45795,13.949657,7.907338,14.659123,10.198043
16.102112,11.895086,13.448512,7.3990026,13.397313,9.974897
15.582951,11.435263,13.021323,7.118604,12.693179,9.627032
15.9475565,11.739796,13.655819,7.459644,14.307366,9.8077345
15.504502,11.750995,13.402513,7.5262156,13.701231,10.282857
14.918746,11.616278,13.3189335,7.3140564,14.408574,10.016396
