sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
16.818504,11.883191,13.468769,7.428458,13.860567,10.1279545
15.676679,12.039739,13.626833,7.241344,12.705202,9.935986
17.975569,11.606397,13.413868,7.429235,14.453299,9.535006
17.553621,11.655871,13.618151,7.3613963,14.0727825,10.173339
15.505198,11.489444,12.922544,7.2508326,14.508872,10.096245
15.486577,11.987702,13.333331,7.5274305,13.875886,10.026482
15.856079,11.901633,13.608556,7.509554,12.792999,10.3683405
14.552115,11.301762,13.05098,7.094922,13.21034,10.225835
17.440506,12.036369,13.806813,7.7426443,15.340996,10.174663
16.709192,11.549944,13.286257,7.4011784,13.432884,9.7664175
15.657667,11.619069,13.441466,7.350017,15.458247,10.554306
16.942678,11.531358,13.573992,7.404637,13.757103,10.139697
17.157042,11.592029,13.487397,7.4198008,14.736143,10.289717
16.799103,12.229438,13.509413,7.552344,15.254297,10.133188
18.577896,11.4729595,13.742894,7.5650163,14.19004,9.838124
18.21442,11.803675,13.441029,8.0385685,16.882961,10.211984
15.753252,11.216037,13.28378,7.5445676,15.5597105,10.54267
17.137342,11.330905,13.459041,7.2202063,13.330783,9.668889
16.531979,11.705184,13.408403,7.222911,13.404734,10.379566
14.554513,11.446549,13.033419,7.1610117,14.638048,9.831285
17.684273,11.902132,13.636582,7.4925222,13.787912,10.291855
17.394627,11.538019,13.408334,7.343265,14.524998,10.440379
17.257164,11.753796,13.435284,7.2742853,13.8228655,10.895118
16.194422,11.707643,13.568266,7.3215985,13.068522,9.537502
18.783339,11.756569,13.767168,7.6270113,15.396741,9.800053
14.24026,11.250638,13.0039425,7.0026236,13.750229,10.064388
19.344818,12.218376,13.90228,8.074943,13.938386,9.886836
17.235216,12.345601,13.547044,7.588279,13.646975,10.378989
14.970753,11.444472,13.123796,7.0743127,13.206788,10.34843
19.69571,12.936894,14.008686,9.205978,20.369293,10.116776
16.167065,11.605843,13.273527,7.1620836,13.590881,9.743957
17.683828,11.911371,13.758655,7.6538224,13.992082,10.370078
18.774815,11.833132,13.7898445,7.738254,13.844396,10.538996
16.444895,15.923723,19.410515,19.20436,21.957462,12.975234
18.203173,14.419289,14.613023,11.464136,16.416796,14.808446
17.878878,11.864038,13.278226,7.2684627,13.169798,9.978044
14.97337,11.620684,13.203626,7.4221134,13.54042,9.621809
15.3853245,11.771013,13.294339,7.1959615,13.395139,10.016153
16.47592,11.804443,13.262995,7.3096366,12.43251,10.082422
15.328143,11.753853,13.103252,7.294263,12.707915,10.465628
15.841889,11.379226,13.156954,7.1573863,12.700742,9.770893
17.054667,11.858662,13.227689,7.4999967,13.714075,9.936187
18.189177,12.064463,13.317607,7.861722,11.640657,9.766935
17.099838,11.677424,13.33506,7.3042207,13.777726,10.385561
