sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
17.70137,11.720979,13.961988,8.06046,12.372195,10.061073
18.576717,11.943012,13.673715,8.640935,14.453779,10.817181
17.410526,12.223257,14.046147,8.2834,14.805968,10.076914
18.827574,13.066236,14.205904,10.693738,20.741947,10.629714
17.844707,12.054532,13.734655,8.024806,16.314377,11.271405
18.45015,13.030584,14.237559,10.710864,20.603155,14.350536
15.940014,11.620836,13.165191,7.3333006,12.353601,10.267958
18.221691,11.994919,13.899562,8.032472,12.844671,9.69771
19.16559,12.412557,14.407847,9.957371,17.15048,14.243592
14.864933,11.807368,13.401283,7.483766,12.428087,9.6955805
17.266108,11.870111,13.412394,7.316289,13.480877,10.156509
19.039612,11.964481,13.163159,7.4591103,13.100796,9.912419
16.22185,11.588858,12.939787,7.0606723,12.078926,9.671172
18.842505,11.941293,14.180185,8.300991,15.024896,9.895412
15.980379,11.714006,13.116662,7.0997415,13.329698,9.98883
17.787737,11.566632,13.770579,7.6855607,14.165834,9.835057
17.218447,11.721854,13.730559,7.698945,13.329334,10.27544
17.153912,11.745661,13.327702,7.2589755,12.354449,9.888172
16.967272,11.4236,13.127759,7.34238,14.724124,10.734409
14.56782,11.625971,13.157911,7.1428523,13.023584,10.555622
14.352537,11.109594,13.009911,6.9901776,12.689567,10.021522
14.165978,11.092402,12.536607,7.0471463,13.080826,9.9075775
