sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
15.876124,11.569626,13.084669,7.201823,13.344266,10.210501
15.192247,11.391943,12.834338,7.0277667,12.340174,9.944532
16.83273,11.456508,12.916154,6.9687414,14.084607,9.906755
16.730085,11.663636,13.387454,7.1866856,13.514412,10.374291
16.717054,11.357654,13.327267,7.106754,12.747001,9.92167
14.249415,11.357824,12.685075,6.9076495,13.435834,9.904416
15.711041,11.418466,12.9403515,7.081286,13.862334,10.459151
16.462507,11.386028,13.629375,7.637593,13.863715,10.209909
14.743635,11.422627,13.109733,7.2174373,13.879559,9.804095
15.334762,11.409584,13.116718,7.0713186,13.998742,9.833965
14.673382,11.340616,12.752978,6.972577,13.430447,9.841683
16.105257,11.432766,13.095127,7.0364428,12.822201,9.703277
14.492936,11.552316,13.351149,7.3788877,13.915189,9.761085
15.835091,11.541677,12.9264555,7.0855074,12.525053,9.845806
15.401236,11.517755,12.898129,6.906731,13.680837,9.925514
17.05767,11.424482,13.206998,7.093805,12.767927,10.296545
15.620501,11.439921,13.099292,7.0254617,13.308878,9.8374195
17.989347,11.960544,13.872186,7.95059,14.049427,9.564535
