sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
15.951715,12.099172,13.568578,7.38665,12.770156,10.083327
16.983276,11.6660385,13.642846,7.462301,12.895498,10.049076
16.84503,11.686819,13.371081,7.177689,12.964632,9.825165
15.257955,11.453299,13.012049,7.1606345,12.84626,9.775278
14.838538,11.682172,13.260765,7.066494,12.396388,10.170174
16.56671,12.049751,13.752698,7.534137,13.479677,9.783764
16.140398,11.812601,13.455726,7.2271886,13.2321,10.149065
16.960316,11.533669,13.116363,7.2079744,12.797011,9.892098
16.894884,11.812571,13.342152,7.227263,12.353413,10.001794
15.786247,11.746875,13.095254,7.337738,12.710391,9.981222
16.727385,11.5074835,12.993616,7.2149234,12.878658,10.257206
17.387941,11.636964,13.434642,7.3550816,12.99756,10.6165905
18.052313,11.854014,13.80876,7.7046394,14.228394,10.119436
15.526995,11.433034,12.859959,7.060559,11.943526,10.374406
14.06266,11.317686,12.552205,6.9425244,12.758837,10.062064
